order_id,customer_id,product_id,product_name,category,price,quantity,timestamp,region
2c4f462a-bb34-498b-9591-07a379e43c02,b78f9765-3e97-4424-a110-b89a17d65d93,2f82f052-5993-47bd-9096-7b3ba4f993f4,issue,Clothing,69.64,6,2025-07-11T10:57:32.947427,North
9039d86b-3928-4827-82df-c1c4dd5043df,ef374259-bf30-4115-83b6-76b51a1e9d6d,a07751ef-1db0-4d69-aad8-bb8cdf93edd3,style,Electronics,40.01,10,2025-07-11T10:57:32.947427,West
dfe9b8f5-d41f-4ed7-9d2d-d2261b2b6052,bf6777e7-e205-4c8d-9776-561d17e670f5,9a4e3e08-5bdf-451d-a0f3-9152b82b0297,six,Electronics,47.05,6,2025-07-11T10:57:32.947427,West
5abd0dcd-f9d3-43d4-b7f5-03a646c7d795,439604b7-a642-4fd1-bb12-35761536a93c,3eea52be-a0c4-496d-9cb0-daa1e3a951c3,choice,Books,99.08,8,2025-07-11T10:57:32.947427,South
d7d1a040-fcf0-4da5-afce-9ed1c7588893,78f26be8-8a69-4351-9470-a97517dc4b97,3776daf5-c450-4078-aacd-dbaae34af518,court,Books,40.04,4,2025-07-11T10:57:32.947427,West
4e94e383-b84d-4b04-8648-5898064ea6d7,8127fcc6-7289-45c7-a0fe-fe980a0ded74,0f97d0bd-4fbf-4957-b0e2-537c62c7c104,set,Electronics,42.19,4,2025-07-11T10:57:32.947427,North
98b8811f-c3b3-4781-984a-8f9347ec5bcb,92002f01-9854-474a-808a-a63554c446e0,f27e10ad-62fb-422f-b421-2f69ac92e01c,last,Books,92.1,2,2025-07-11T10:57:32.947427,East
59c3c3b2-21c8-4ca9-8e68-31f41c13914e,fd1e01dd-d9d7-4ec7-8f5e-df7f79c5ff39,383b5cb2-ff2e-4133-baea-20b78c928252,fine,Electronics,22.44,7,2025-07-11T10:57:32.947427,South
42f2e5ee-2bb0-4dae-8e26-78fc8c7453a2,2fd75d5d-bb4c-4fc8-b4b4-70239a5a870d,5bffd0bb-df5a-4bd4-87f6-f67530a18d94,benefit,Books,82.41,6,2025-07-11T10:57:32.948427,North
8d5d9e4a-4c3d-4d40-9cb8-76be8454d0e7,44a95f2b-f586-4813-a300-8eb9e6576de6,9651b8d6-16eb-4926-bdaf-de0c8f0c4c8e,yes,Clothing,88.16,10,2025-07-11T10:57:32.948427,East
edccecc5-3b08-4cdb-8540-4f7c69fb2128,e17ca83a-459f-4467-91f9-531171bd9488,81a0d725-2830-4c77-a3e2-4ba24f86fcfe,issue,Books,0.44,10,2025-07-11T10:57:32.948427,West
2d9c4fb5-159c-41d5-a3af-32e9cb34e379,3f841b81-b68c-4f1a-954f-a70cff7114e7,586fe7e6-0e66-457e-ae53-f8f169266c4e,system,Clothing,35.57,7,2025-07-11T10:57:32.948427,South
854cb64e-dbf0-4ad9-b23f-819de677e84b,eea907b2-eeb8-471f-a122-ec6c4308b560,1f226304-66c1-4682-8a88-8df0d9a684a8,official,Clothing,18.59,5,2025-07-11T10:57:32.948427,South
2d816a61-71d4-4ecb-a970-c3bb0237d250,cb313a44-b6b3-46b7-883e-0f24472d8f04,21a7058e-b253-4a39-81cc-ba7bd47f7343,work,Electronics,36.54,10,2025-07-11T10:57:32.948427,West
5320faeb-0517-463c-8244-2c0898f2b3da,1a67f228-142f-4826-ba45-6bb6e81ab64e,5846baa6-2ccf-4c7e-ad05-9f6cc1f07d8e,meet,Books,25.41,2,2025-07-11T10:57:32.948427,North
d0be8073-b1f1-4158-a355-8e1fcd7aac17,d8f92cd6-a146-4471-b7eb-79a6f34f9b99,c4f128ec-7414-4c49-930c-1fb5e2ce9aa3,guess,Clothing,83.21,6,2025-07-11T10:57:32.948427,South
0434be1c-04f0-4514-837e-ce686ee536dc,7472af9b-ab49-4593-a68f-e6556fdc38f6,e376a4cd-ef3f-45ec-b80b-e27a439b4b6c,avoid,Electronics,92.89,8,2025-07-11T10:57:32.948427,North
c265d4a2-b084-4833-880f-d18ab79b371a,3fd9cb8d-e1b8-4dc2-8e72-0eee6611973a,27a129df-82f3-4d20-909e-295472e2b1c2,foreign,Electronics,58.98,3,2025-07-11T10:57:32.948427,West
30cbeced-1f07-43e2-a2b7-f42bc7022a50,d4ef4fd0-6a32-4480-b43f-fd24a29fdce6,605ab294-8206-4ba6-92f5-5191918fe5e2,past,Books,35.41,3,2025-07-11T10:57:32.948427,East
6010cbf4-a1c0-4c78-b848-27beb7512bb8,56777ed1-8340-4982-9538-b916686aff82,ffc7c527-cde7-49ab-a1d8-85f0d373cbf2,its,Electronics,65.9,7,2025-07-11T10:57:32.948427,South
79469b91-d437-42d2-bb58-f3f42d1df2db,c0b8abc1-03e4-471e-8a45-d31196246035,ec3f27c6-a8bb-4f99-b05b-f2eabb93d9f3,idea,Books,2.69,6,2025-07-11T10:57:32.948427,South
c3023ec9-6087-4355-a347-e670c63b60bd,91960f69-c898-445b-816a-35115305c69c,315d5113-fef3-48d4-9f8a-ee1c3a8a8449,south,Electronics,67.97,7,2025-07-11T10:57:32.948427,East
d9338444-58ac-4714-b09b-3dacd23ea112,fc1ecc90-a6ef-4e58-89e7-5f54fe2c6bb6,1b0c78ca-1222-440e-a3da-cf3117474483,decade,Clothing,15.36,6,2025-07-11T10:57:32.948427,West
efe1a92f-5761-4c00-a587-f7f3a585157b,d163f750-e5de-4f3c-8a45-13973985a2e6,87569aae-fdb8-4e44-b50d-05f6ff79fe44,area,Clothing,88.03,10,2025-07-11T10:57:32.948427,South
62b0aa77-d6f3-45d9-820f-35f4cfd589bd,02ad889d-ab9a-4df8-8cf2-0609ef1dca74,fc818751-bad3-42c2-a098-b31c96105ec5,anyone,Clothing,29.17,5,2025-07-11T10:57:32.948427,West
47586390-121d-482e-be8e-9b60fda09655,8a7a5fa0-2d05-4bec-91b8-d12843908cb1,9afbf676-2128-4871-8dfa-d5f21a809a1c,strong,Electronics,45.45,3,2025-07-11T10:57:32.948427,North
542d686e-9759-4ad0-afbe-2a82d1491a4b,ec0a5cd3-fadb-47e4-8261-5ee735b413c7,902c0bb5-f448-46a9-b561-03b8ea6ab0cd,daughter,Books,98.81,10,2025-07-11T10:57:32.948427,West
08d0fb98-1094-42ff-a225-650852cacf95,a5dd2e7f-4005-43ef-accf-aaaf07b24769,f768fbf1-e709-45fa-9e53-e2ae32ccf9d5,poor,Electronics,80.17,8,2025-07-11T10:57:32.948427,East
5dddb7f9-b2eb-4057-90d9-3e209e5c9d10,af8482eb-f159-41a8-94fd-4b31ad073a84,c0bca67c-f029-4b98-803b-b2be7900f635,continue,Books,42.34,5,2025-07-11T10:57:32.948427,East
dcaeb177-5ba2-4185-a1d7-f4337aae1d34,86784fbc-d624-425f-84d3-d9c58538333f,e13a368a-72ff-4803-b811-be7a82291b7f,step,Clothing,39.64,10,2025-07-11T10:57:32.948427,South
e4bf0742-6165-4e23-8759-c0ed0f21abfa,e053a630-e065-4e8b-a3ab-2565e04de578,47c1ba3b-0dcc-415a-b930-a3fab9f320b5,fire,Books,78.61,6,2025-07-11T10:57:32.948427,South
a618d3be-ea57-46be-a044-5898de64f568,916c27a4-5737-4a16-bbdc-b1b83d3db2df,6582851f-c0c8-4920-8e5a-ef28d2175b77,process,Electronics,75.13,4,2025-07-11T10:57:32.948427,East
01bea0c2-eef0-4238-98e4-58d35812eb10,61885ca7-d5c0-44cc-a079-f685337eedb7,09515e8d-be34-4fe7-bd50-b86bf05b4313,movement,Books,67.68,7,2025-07-11T10:57:32.948427,East
90787f0f-14cd-4301-b5eb-87f1cb62034f,dd7ab45d-411f-41c2-9cb2-4dd5d04f9e68,880cfadd-6e18-4ec0-995e-bd57d40eaee7,old,Books,38.58,5,2025-07-11T10:57:32.948427,West
b3241c7f-6c84-49a2-ab22-b4c1552d6a03,c2a97bfc-87fe-424e-9469-5bd4be15cc5a,e82e3e75-a8cf-4dc6-a284-efbbb7039bd2,degree,Books,27.1,10,2025-07-11T10:57:32.948427,West
f39df7b5-8886-4aec-8685-8ba26b50bf78,3f4dacb8-e163-4ea5-a5d7-58faad29f168,ff348bb3-e578-4879-980e-3a816bf48a07,in,Electronics,83.92,10,2025-07-11T10:57:32.948427,North
22e05ed1-ed5b-49c8-806b-07276e0fe65f,1ac4321a-5e4e-4ac9-a70f-ede00b0e38c6,49a77438-8d0f-4fcd-8191-10ded1606c4e,minute,Clothing,51.84,8,2025-07-11T10:57:32.948427,South
4fd3302f-04bd-447f-94db-6b408857304b,aaf16b8b-a867-4591-85f7-08da5869db86,305671db-3285-4781-a0c1-75d075980efa,language,Electronics,51.53,2,2025-07-11T10:57:32.948427,West
219bbd4e-bde4-4afd-8bae-d77ccb595c04,2efdf5d1-b46a-461e-bc6e-768060063311,88583d13-0e0c-4bcf-97b1-94ce0bba8506,child,Books,95.09,2,2025-07-11T10:57:32.948427,North
4e75311c-e1f7-4b15-9ef1-64712593e45a,e72a2fff-1460-4d45-80ac-1cee02b7bed3,b02a13fd-5e32-48d3-9047-832d1b182182,analysis,Electronics,45.99,3,2025-07-11T10:57:32.948427,North
735d69f8-3693-449b-bb0d-4e9ba4472594,35f18b81-ae9e-499c-b1fa-64308a43440e,7f218138-91a0-48f3-936e-da1f3362081e,improve,Clothing,57.49,3,2025-07-11T10:57:32.948427,East
a6ef74dd-f847-467f-a442-9eaf60b029a6,f74f025f-d659-4939-9ae3-4c2596318d42,30411f00-2634-49ce-858a-0b3948fe03c0,high,Electronics,87.47,5,2025-07-11T10:57:32.948427,South
46a6967c-d1d7-4eef-99b5-2fd57caad4fc,a1aec987-a4b1-42b8-a2f5-350e511b0e77,3a93a549-c1cc-46bf-a8e0-8a0aa35f666e,bank,Clothing,59.65,6,2025-07-11T10:57:32.948427,South
036212d3-1443-4abb-b212-16b321a958f2,076ae7ff-7cb8-4f0e-8c5e-1e48ad654abf,c7d44e29-fa59-4b9e-8be2-4b9a361bad56,set,Books,35.28,3,2025-07-11T10:57:32.948427,North
613f8590-c744-44c3-a7dc-90eb98b9c00e,b09979f0-4ee8-4dad-8d91-492edfc99ca2,e658b3e7-983e-4e70-baa5-ecc7db6f0f8a,million,Clothing,59.52,4,2025-07-11T10:57:32.949426,South
64455bc6-c108-48bd-b71f-9f10e06af807,12179098-4a35-43d3-91bd-40e2d78d534a,31ee979c-04b4-4963-8182-3490ec99bbf5,customer,Electronics,46.77,1,2025-07-11T10:57:32.949426,South
67c62a08-0a06-44a5-aaba-d30b153362a5,6fd8d873-efa2-4b1f-b775-4cc6e568a1d3,b6184d9c-4bec-451f-8808-be3ab95ad7b1,rich,Electronics,51.55,10,2025-07-11T10:57:32.949426,North
0dc582c8-435b-4962-82aa-1678658c1c50,1b2814fc-9667-4af3-ad23-c48a55932a7c,1c2de296-5ba4-483a-b776-c221007378c6,beyond,Electronics,79.49,2,2025-07-11T10:57:32.949426,West
f69386c0-16de-4c35-9925-1deab9b6fd76,de80110f-9454-4f76-be3e-9a647409184e,d286f1d4-41a0-498e-820d-304317ee266c,color,Books,56.27,2,2025-07-11T10:57:32.949426,East
e4ea7a95-fb14-4c88-95ff-31d1019a3873,d2adab30-33fb-4e7c-a47f-843713c8085b,9492a150-4bf1-4d2f-957d-62f37400c132,knowledge,Electronics,42.84,1,2025-07-11T10:57:32.949426,South
f777784a-430a-4f93-b473-d2a5df2e0ca1,d549b3c7-98c1-42ec-bd25-654c197c3756,58fac32f-9a6f-4056-9b21-327e6c725e9a,story,Electronics,83.62,1,2025-07-11T10:57:32.949426,East
0fcc30a6-9f4b-4d11-a9f8-bf410b1580cc,71b2ae71-d6b6-483f-93de-e99bc9b5f513,a34f0fd8-5a6a-4d75-aa3f-2e108e1c530f,what,Electronics,70.97,8,2025-07-11T10:57:32.949426,South
f0d157b0-91c2-4e1c-b179-2186dff04cc0,2ff7ab1c-2c21-4e5d-8873-f18af73db9ad,29da54cd-3160-42f4-9d71-a417f171559a,short,Clothing,54.39,10,2025-07-11T10:57:32.949426,South
680d467e-7d48-42fb-854d-633a83286fec,df7529c6-d5af-4d3c-87dd-a80ffcf3eda5,ad3f1052-b2f2-4154-b770-d1dc8b72538f,all,Clothing,60.69,3,2025-07-11T10:57:32.949426,South
f27498a4-a45a-4664-add0-7e98c6ea4745,2d729199-4fb9-4d0f-9e5e-bed5d63d8c58,2ad802fd-6462-4b25-8cba-0651ed4583e9,democratic,Books,37.13,1,2025-07-11T10:57:32.949426,North
6e44f92f-9465-4e9c-898f-d02094e303d0,db9356bc-2526-422a-9631-c61a6cee90e8,9ee9e06d-c76d-41d1-8cc8-7c766feacb7b,wait,Books,33.54,1,2025-07-11T10:57:32.949426,East
eacef55e-ad7b-4513-a0bc-453359649423,ee044436-ad52-4ecd-b83b-55e512b4bea7,0b48545d-a9c0-4a1f-8073-c98a9aa984d6,event,Clothing,77.46,10,2025-07-11T10:57:32.949426,South
3d4817c2-7e5b-4984-ab95-09bee5228419,2f735863-0df0-42da-8ef3-2bc476d5b536,07b48fde-4008-49af-9913-d4406cccb115,remember,Books,9.05,4,2025-07-11T10:57:32.949426,North
70470af3-3b6f-4d67-8ad0-57497b250528,f3d8748a-6ae7-4e38-9d86-f9836763933c,7d99dda7-bb8f-4e1d-9dee-cd025ea01109,ok,Clothing,59.73,1,2025-07-11T10:57:32.949426,East
1eca17e6-82c7-4f8d-8379-e01f33120e41,ec0b5e63-c45d-4109-bcae-c2fc595e9643,fed6ceac-7df3-4d3c-b413-a8a0b789cde7,push,Clothing,31.06,9,2025-07-11T10:57:32.949426,North
73ae8ca6-7aca-44e6-8425-67eaa054456f,fe4df627-b8b9-4426-88d2-0d7f02b336fe,2cb8ea99-be0b-4df9-83a0-b729e6ce5d43,because,Books,50.16,1,2025-07-11T10:57:32.949426,North
1edb24d9-76dd-4b59-9194-be943df731aa,16019a83-c098-45a1-b92b-0b2c0395dcdb,dafd09d6-c064-4f91-b9dc-73339cc438c3,pattern,Clothing,35.54,7,2025-07-11T10:57:32.949426,East
5e7a30b3-c43c-46da-adfb-6f5fdb6e99c8,892b0250-46d6-40bd-a4d8-034dc2597a33,6eceda86-e3d3-41b9-9d4c-40b5040cd8e0,risk,Electronics,75.56,1,2025-07-11T10:57:32.949426,East
d9ad2027-2616-4e70-8449-e767118af5fa,990a2d06-1bc9-4617-95c9-082ed8e38880,7542edf4-84d4-48b8-938e-0443eb72be1e,natural,Books,62.25,5,2025-07-11T10:57:32.949426,North
78ef2855-f131-4c1e-9daf-bb3ac93ed135,806f8feb-fad0-4ee0-9d13-3c3b35e4cad4,b2a014ec-fe96-4c79-b920-84926d16dc02,around,Electronics,62.41,6,2025-07-11T10:57:32.949426,South
f95d4bfe-7f60-46ed-989a-7ae7d4bef774,3817e036-68c6-465f-9492-a7ae24e0d01f,84f0e632-550b-4723-8830-ae5be6e0a973,difficult,Books,4.97,8,2025-07-11T10:57:32.949426,West
5265bcbe-e200-492b-8191-9e541327c3c9,a2b1fde2-4386-4980-a1bc-544f8bdf0275,b469044e-f245-4d04-9496-d824db180eb0,receive,Books,33.82,3,2025-07-11T10:57:32.949426,South
b2f79d43-4f4f-46ba-89f8-78624a064e56,56d5bf05-0f6a-47b3-82ff-e9b2fe7ea2b9,0533d7e9-41cc-4c27-8669-8ac3be33dea0,sit,Clothing,57.01,2,2025-07-11T10:57:32.949426,West
4a68a6b2-d082-4daa-9405-770bb17564c7,ebaf01d9-7a20-420e-8317-bfcdc29f0264,04f3e292-abd1-4008-be7b-3bfc28e2e548,food,Electronics,19.4,4,2025-07-11T10:57:32.949426,East
9ddcf6e7-0e86-474b-b92e-a01cf16a1b5f,47e2f196-394a-4733-a7a8-9b834d318347,a87e42ef-80ba-46ab-8fb2-70a1d9c605f5,participant,Electronics,76.03,1,2025-07-11T10:57:32.949426,North
5462dc1b-b785-4a14-97bb-b937687d0db2,28bc5e1d-f097-45b8-9aa1-8c6bb2678f0a,c788fb08-e8f2-4106-9da0-24866f73b70b,still,Clothing,42.07,1,2025-07-11T10:57:32.949426,East
f75ae7f2-8432-44e8-b92d-79e420bad3dc,0de336d4-4009-4f13-8208-6740c631a2c6,6daf764d-c7e3-4d74-844d-0fbeecd48ca1,section,Clothing,40.04,2,2025-07-11T10:57:32.949426,West
fef398f8-0bbc-405b-a935-6333c73e1927,46b3b7bc-146c-467a-a303-8e8e077b9499,4a8de928-96cd-4115-967d-047ab991dbfd,represent,Clothing,55.57,7,2025-07-11T10:57:32.949426,North
e645809e-0249-4629-85b6-fbe3bdc0e7cb,bf9189a8-54a8-4d0c-9ba9-6fffdf0a43bb,165143c6-e4f3-4771-86cd-9724d3490211,Mr,Books,73.74,10,2025-07-11T10:57:32.949426,East
7a986568-c3a1-4117-98cf-6d67f45fcba9,63449719-b311-4ef8-9ccd-7ba4ee3c1d99,6824daaf-5d3b-4686-af07-5127c149053d,action,Books,88.64,4,2025-07-11T10:57:32.949426,West
aef7fe01-2688-4823-a46e-e78bf56e560f,23eb62a4-8a5e-4a91-a889-3d2fc7f9de97,47d22078-198b-4813-8a44-317ae7288006,tax,Electronics,88.16,10,2025-07-11T10:57:32.949426,North
e5a0f40d-9ce3-4f4a-bcd5-778d03d98a21,18b5e3fa-e158-49ed-b1b5-5706dc96805e,ac51270e-e17f-464b-afe5-459d1bce5c14,could,Books,47.98,8,2025-07-11T10:57:32.949426,South
ed973e81-54f0-4009-8b30-65b6c352d3bc,555b79ca-4e1a-4fb9-bf0b-390afb11b894,aa3facae-f627-468a-bcae-3d99d872d042,other,Clothing,88.42,8,2025-07-11T10:57:32.949426,South
d70205e4-2007-4876-92c7-ee8480597966,fbe8e6c8-247a-44a3-838d-d01698781332,8267a592-6ab0-4080-bcae-4c8daaf8b47e,of,Electronics,30.16,2,2025-07-11T10:57:32.949426,North
2e86e38a-67d2-400e-a8c6-9a8d6103ff87,5b0cb8e8-bfb3-44b0-b1ac-720742ae8348,633879e5-9aff-440b-9ec2-735ed47b9996,wear,Books,9.64,9,2025-07-11T10:57:32.949426,North
92ef4885-88c0-470d-9792-d4812a1def54,68422d9f-94da-4c7d-b067-622b5f8e3646,9827df4f-ecd7-4ea9-961e-caa3ea8a13bf,boy,Electronics,55.76,9,2025-07-11T10:57:32.949426,West
e76d87f1-6a6f-423b-a63d-1d7244ff8f20,6e922c6e-da3c-4323-b925-b7d2ce2fb7df,84a5c4cf-29b7-4d4b-bc88-993625526133,western,Electronics,84.48,1,2025-07-11T10:57:32.950426,South
a62df9fb-8431-4055-ac78-839f6a44aaea,eefa93c6-2a22-42f1-8996-02c86a260930,0ba7f647-9c88-40ba-945b-010b2bc83ed7,also,Clothing,75.47,10,2025-07-11T10:57:32.950426,North
abb88efb-8c77-4d34-84ef-07820cffaa99,8080b802-154c-4ec0-b4f2-0ec71a5fd4f4,b8a7e3eb-1816-462e-8810-878f19e85a9e,best,Clothing,6.01,6,2025-07-11T10:57:32.950426,North
f4e6bdd8-0a5b-40bc-b3a0-61d87dc95e09,724f36c8-669a-4076-98df-91f24109b933,3d4545bf-e581-4dec-bc91-33b86733bef6,future,Electronics,62.17,6,2025-07-11T10:57:32.950426,East
0100ec5a-d166-4d96-8674-6234acde6833,ff818f1e-e76d-4817-b73f-bc852f40de15,17a958c0-87c3-4933-9eec-cd9e90db2294,plant,Clothing,5.62,1,2025-07-11T10:57:32.950426,South
434b5025-c260-4a91-90d0-ac96cf54f362,e105b5f0-e2d4-4ea8-bb0b-1e378b3a7a84,5b98da1e-6c2c-48f5-ac24-54fa987b4f53,dinner,Books,65.25,9,2025-07-11T10:57:32.950426,South
7d1d193e-0cb5-48b4-beb0-d2ad0d13a5f3,5e88e42d-ca49-4953-a736-570522d9b05f,b00d6a99-78ea-46f4-bd5a-5421a131ec95,challenge,Books,33.03,9,2025-07-11T10:57:32.950426,North
a9acbe56-bcf4-4625-bc7a-81a6117b9442,bc6a1c47-8903-443f-8d98-314513f00183,3edaddc8-f1cd-4764-a439-16b9ed54c886,end,Electronics,79.89,9,2025-07-11T10:57:32.950426,West
f2275b7b-ae11-4161-806b-ac0de3cd5948,57c82dc8-6ef1-461c-934b-9305d974791d,267d6d97-ba18-48f2-beb8-00a27c834866,with,Clothing,43.66,4,2025-07-11T10:57:32.950426,North
09e24066-ff22-450d-9b5d-db93100a85cf,cf4d97b3-c86e-40e1-a805-e916497df208,217cfca0-0aa6-4320-9651-12ae0889b9e7,government,Books,63.89,5,2025-07-11T10:57:32.950426,South
11f14dfb-195b-4adc-b0e8-220de97fa623,a918104f-2139-41ba-8c47-ba59e01b382c,9b31dbc8-0ab7-4668-b068-d33f59d5205a,specific,Books,6.81,2,2025-07-11T10:57:32.950426,South
9f05fa42-aafa-4126-83ad-3e87203806e5,723a4986-6b1f-4c73-a7b3-824c6a001be1,1820169a-fb02-4afa-af91-be31401e15d6,approach,Clothing,50.21,9,2025-07-11T10:57:32.950426,North
c7e88dc0-5122-4976-972a-a0e203a44b81,8109dc54-f086-4140-b835-4ca82b568a09,5f87127d-a887-4911-970b-fa9397872902,good,Electronics,46.94,3,2025-07-11T10:57:32.950426,South
5aad8e20-dc3f-4787-a69e-166f1486072a,d78354d2-4a26-4cc4-841e-d322d3c58b08,94b201e7-ac6c-4936-b904-fd1959039838,born,Electronics,31.44,6,2025-07-11T10:57:32.950426,East
d37abf6e-0ff8-4189-8238-181651bc9540,3b3309bc-6a26-4fd5-bc14-dd120528b704,2db3e60c-1345-4f4c-be0e-12aa0e7f76ae,important,Electronics,9.46,2,2025-07-11T10:57:32.950426,West
48daab1a-96f6-4a96-bf9e-d2b4a2f7bee4,5b6d6e18-526b-4b2e-9bd2-b616f39afbc8,8dd81b65-8d98-4eaf-b901-b59f980de206,national,Clothing,86.24,9,2025-07-11T10:57:32.950426,West
44a2e69a-15aa-4411-ac3e-bc93b29f9bf1,f541c3e1-f14a-4757-b684-9ea8f8d0c59d,c6d02119-1899-4226-b3c0-004f942d0e14,magazine,Electronics,4.89,9,2025-07-11T10:57:32.950426,South
542e0f19-bbe4-4807-bba2-216d72ee5e06,07efc349-207d-464e-aa10-18387593bdc2,c163135b-f2f8-41aa-b062-bcfed3263a7d,decision,Clothing,23.3,2,2025-07-11T10:57:32.950426,West
2ff4fede-231d-4e51-9e89-10904d324a6c,76919b12-c218-4e78-9d8a-0d109c6affe2,bbdb645a-1e24-45e5-9202-35c23ffb8c12,expect,Books,10.21,9,2025-07-11T10:57:32.950426,South
dea5393b-5e4e-47fe-ae44-3de6c230c2f5,62bc4b18-ba43-4df0-b520-c4db81be6990,ef93441d-7a47-49fc-a3ec-068d1dffcf62,police,Books,35.91,7,2025-07-11T10:57:32.950426,West
3feca332-b83e-4c67-b40a-b9ea3cfb8125,97335d94-0b73-43aa-afda-4c3ba0dfb3b7,3cc51b53-4ba0-46a1-8eca-c20a977388a8,to,Books,14.49,1,2025-07-11T10:57:32.950426,East
6b53b10e-7661-416e-a09b-dfc99d833525,a64918d0-54f7-45ca-8797-84c74af2ba98,e86aff53-1dcb-4bd0-b6dd-ccc8767f02b5,always,Electronics,54.07,6,2025-07-11T10:57:32.950426,West
45cb52c2-f6bb-40d1-aa15-786c98260fc2,d8d20692-cb70-4fe1-aaa1-ac1ead1d4e28,4c85c1ae-1a93-4d9f-8ed0-bc3883fffd71,town,Clothing,26.41,1,2025-07-11T10:57:32.950426,North
76352a50-f832-4027-b536-84a670141325,f8d7f403-fc3c-43d7-93cc-9d3c23eb0ee6,8605f4ac-3e0a-46f4-bbd6-a2d2723c1e39,now,Electronics,97.48,4,2025-07-11T10:57:32.950426,North
43ecb874-a96d-4f80-b3de-042a9bb4efdf,1018d538-89c0-486b-81e1-1437cfaffdea,0096e134-c44c-4bbe-93af-24b95e45d993,brother,Electronics,28.4,2,2025-07-11T10:57:32.950426,West
64b37f1d-eebd-423b-8280-7d81ac478834,5e83502a-4a08-444e-95d2-8bc8fbda13fc,71557548-5f75-49b4-9229-a799ebe7ad5d,game,Clothing,35.17,3,2025-07-11T10:57:32.950426,East
57b66186-f32e-4dcd-bca0-fea4a6466c1b,47df3644-90ef-45eb-ba78-9ea417964e8f,6e5abb46-0b35-431b-9a68-94047a710c25,allow,Electronics,59.17,3,2025-07-11T10:57:32.950426,East
e1c8fed6-7bb3-4aac-aad5-a4e1ccdce5c2,2ec1207d-4121-4124-9f9b-56fd9040f90a,855056c9-af50-47f8-978b-97f7cb316b5e,tree,Books,38.87,3,2025-07-11T10:57:32.950426,West
8d58d385-4327-4785-b667-98d1b87dd514,adc8b744-fa70-4581-8dd3-d7802f3c694c,eaf186df-7e7b-4b24-9341-4df0b6cc79ba,where,Clothing,58.66,6,2025-07-11T10:57:32.950426,North
9e6ba190-fa38-409e-9bca-0b5ef68803cf,287e06fc-6cb3-4ef0-bffd-e318b18a66c0,e49bb1f3-30f8-4040-bf3b-fe536d5aa1d6,seven,Clothing,28.69,6,2025-07-11T10:57:32.950426,South
4e89aa71-44bb-4273-9ea3-6a3fc44b67ca,d12c74ae-95cc-443b-8575-41c41acfb75f,7466eab8-7546-46ad-8e99-8ed65bde9290,impact,Electronics,84.72,5,2025-07-11T10:57:32.950426,South
411a10f5-0413-43c9-a9ad-645fda9fa098,93425470-df92-48c9-8d6b-09dea93bee28,fcd35116-620c-4d7d-897d-2af8ae6ab5eb,usually,Books,28.81,5,2025-07-11T10:57:32.950426,East
2512ba27-a216-4ea8-9c69-c3777608eae4,f959c29c-f902-4798-b421-24d1a78e70c5,edf007aa-1152-46a8-b0c4-d59c988c44a0,fire,Clothing,13.76,6,2025-07-11T10:57:32.950426,West
922b14de-5740-40bb-89b5-43779169bddb,37da6ff1-9636-4a7d-9306-9d823dc84024,b041702b-d4b2-46e9-ad56-4b001e63573a,court,Electronics,48.69,8,2025-07-11T10:57:32.950426,North
e190c450-a7a3-472a-afd2-9f6a22b5e91e,62ff9e18-bb98-436f-aab7-1518276fa8a5,f36105ef-862c-4c61-8d31-b22378145aeb,before,Books,9.03,3,2025-07-11T10:57:32.950426,East
66b5c789-6451-47f0-b959-a4f25260a66f,bda10801-e841-47bb-aeb9-b53cbccfdb03,8a2ffae6-76f1-40ac-b953-b2c7a9449d28,human,Electronics,31.28,4,2025-07-11T10:57:32.950426,North
499f32bf-d8bf-4c11-96cf-ff17afce4236,1e8d5213-3d8e-4cd5-9f32-9c4fc84fcca7,892ed050-e853-484c-b2e5-ff139fb3d557,present,Clothing,89.8,4,2025-07-11T10:57:32.950426,South
0c377d45-5f44-48a9-9fa5-e9288a7f0dbb,86fc6429-0b46-441d-b602-eda7f9010069,013939e0-1135-45db-bf40-e617ad87dbf5,lead,Clothing,81.85,8,2025-07-11T10:57:32.951426,North
9d742b39-8229-4a3c-b1de-7a8b49208b99,4032f31e-b6b7-49b4-a442-b7adceba3278,2d5bc5e4-53b3-41fb-aa06-e86f609017c7,imagine,Electronics,51.03,7,2025-07-11T10:57:32.951426,East
8267a5de-3658-4c64-8369-47f922da626c,ab7976dd-af11-4ef2-a95f-fc3c8d6eaa75,bf1d72f3-25a5-49ee-b21b-1e0f4340b72a,recently,Clothing,98.61,8,2025-07-11T10:57:32.951426,West
67fadf65-2d66-43e4-933b-e0f1517d271b,8a7068a1-b878-4178-9315-16b5b07fd3c1,849f4388-f7df-4955-bf9c-79b0e7f96b49,brother,Electronics,84.26,4,2025-07-11T10:57:32.951426,North
d1235ddd-4280-40fb-afe7-5812ebeb81bb,80237781-bf36-4a52-820a-b61ab563e48f,4dd18853-4f33-4065-8734-be6f204abcb9,process,Clothing,14.56,7,2025-07-11T10:57:32.951426,West
28f0c0d9-9ec5-45b7-9d18-2e92ee133776,c85e8b08-b227-4e21-9a78-863c57be173c,4346bbad-59f1-4943-8fef-90479bdcbc35,market,Electronics,35.82,10,2025-07-11T10:57:32.951426,North
